id,weak_label,ambience_subtype,ambience_subtype_all,contains_ambience_keyword,is_hard_negative,risk_keyword,high_precision_hits,single_token_hits,hard_negative_hits,score,review_status,notes,label_confidence,polarity
hadyelsahar/ar_res_reviews:5849,hard_negative_candidate,seating_comfort,seating_comfort | general_place_vibe,True,True,المطعم,,الجلسات | الجو | المطعم,السعر | اللحم | طلبات | غالي,3.3,unreviewed,ambience-words present alongside hard-negative cue - likely a non-ambience complaint,weak,1
hadyelsahar/ar_res_reviews:5850,hard_negative_candidate,temperature_ac,general_place_vibe | temperature_ac,True,True,المطعم | حار,,الجو | المطعم | حار,الاكل | اللحم,3.6,unreviewed,ambience-words present alongside hard-negative cue - likely a non-ambience complaint,weak,1
hadyelsahar/ar_res_reviews:5862,hard_negative_candidate,general_place_vibe,general_place_vibe,True,True,المطعم | قديم,المطعم قديم,المطعم | قديم,اللحم,4.6,unreviewed,ambience-words present alongside hard-negative cue - likely a non-ambience complaint,weak,1
hadyelsahar/ar_res_reviews:5870,hard_negative_candidate,general_place_vibe,general_place_vibe,True,True,,,رايق,الاكل,1.0,unreviewed,ambience-words present alongside hard-negative cue - likely a non-ambience complaint,weak,1
hadyelsahar/ar_res_reviews:5873,hard_negative_candidate,parking,parking | general_place_vibe,True,True,المطعم | المكان | عاليه,,الدخول | المطعم | المكان,الطعام,3.9,unreviewed,ambience-words present alongside hard-negative cue - likely a non-ambience complaint,weak,1
hadyelsahar/ar_res_reviews:5875,hard_negative_candidate,general_place_vibe,general_place_vibe,True,True,المطعم,,المطعم,الاسعار | الاكل | مبالغ فيها | مبالغ فيه,1.3,unreviewed,multi-word hard-negative phrase present - confirmed non-ambience,weak,0
hadyelsahar/ar_res_reviews:5876,hard_negative_candidate,parking,general_place_vibe | parking,True,True,المطعم,,المطعم | مواقف,اسلوب | الموظفين,2.3,unreviewed,ambience-words present alongside hard-negative cue - likely a non-ambience complaint,weak,0
hadyelsahar/ar_res_reviews:5877,hard_negative_candidate,outdoor_view,general_place_vibe | outdoor_view,True,True,المحل | المكان,,المحل | المكان | الواجهه,الدجاج | الشاورما | الفاتوره | الكاشير | اللحم | النادل | انتظرت,3.6,unreviewed,ambience-words present alongside hard-negative cue - likely a non-ambience complaint,weak,0
hadyelsahar/ar_res_reviews:5881,hard_negative_candidate,decor_furniture,decor_furniture,True,True,,,الديكور,الاكل | السعر | غالي,1.0,unreviewed,ambience-words present alongside hard-negative cue - likely a non-ambience complaint,weak,0
hadyelsahar/ar_res_reviews:5883,hard_negative_candidate,general_place_vibe,general_place_vibe,True,True,المطعم,,الاجواء | المطعم,الرز | غالي,2.3,unreviewed,ambience-words present alongside hard-negative cue - likely a non-ambience complaint,weak,1
hadyelsahar/ar_res_reviews:5885,hard_negative_candidate,temperature_ac,seating_comfort | general_place_vibe | temperature_ac | privacy,True,True,المطعم | بارد | بارده,,الجلسات | الجلسه | المطعم | بارد | ثلج | خصوصيه,السعر | الطعم | ما يستاهل,6.9,unreviewed,ambience-words present alongside hard-negative cue - likely a non-ambience complaint,weak,0
hadyelsahar/ar_res_reviews:5887,hard_negative_candidate,parking,general_place_vibe | parking,True,True,المطعم,,المطعم | المواقف | كئيب,تاخر الطلب,3.3,unreviewed,ambience-words present alongside hard-negative cue - likely a non-ambience complaint,weak,0
hadyelsahar/ar_res_reviews:5888,hard_negative_candidate,decor_furniture,decor_furniture | general_place_vibe,True,True,المطعم,,الديكور | المطعم,الاسعار | الاكل | مبالغ فيها | مبالغ فيه,2.3,unreviewed,ambience-words present alongside hard-negative cue - likely a non-ambience complaint,weak,1
hadyelsahar/ar_res_reviews:5890,hard_negative_candidate,general_place_vibe,general_place_vibe,True,True,المطعم,,المطعم,الاسعار | الشاورما | مبالغ فيها | مبالغ فيه,1.3,unreviewed,multi-word hard-negative phrase present - confirmed non-ambience,weak,1
hadyelsahar/ar_res_reviews:5891,hard_negative_candidate,general_place_vibe,general_place_vibe,True,True,المطعم,,المطعم,مبالغ فيها | مبالغ فيه,1.3,unreviewed,multi-word hard-negative phrase present - confirmed non-ambience,weak,0
hadyelsahar/ar_res_reviews:5897,hard_negative_candidate,,,False,True,,,,الاسعار | مبالغ فيها | مبالغ فيه,0.0,unreviewed,multi-word hard-negative phrase present - confirmed non-ambience,weak,1
hadyelsahar/ar_res_reviews:5902,hard_negative_candidate,,,False,True,,,,مبالغ فيها | مبالغ فيه,0.0,unreviewed,multi-word hard-negative phrase present - confirmed non-ambience,weak,1
hadyelsahar/ar_res_reviews:5908,hard_negative_candidate,space_crowding,general_place_vibe | space_crowding,True,True,المطعم,,المطعم | زحمه,الطعم,2.3,unreviewed,ambience-words present alongside hard-negative cue - likely a non-ambience complaint,weak,1
hadyelsahar/ar_res_reviews:5909,hard_negative_candidate,seating_comfort,general_place_vibe | seating_comfort,True,True,المطعم | المكان,,الجو | المطعم | المكان | حواجز,الاكل | السلطه,4.6,unreviewed,ambience-words present alongside hard-negative cue - likely a non-ambience complaint,weak,1
hadyelsahar/ar_res_reviews:5911,hard_negative_candidate,space_crowding,general_place_vibe | space_crowding,True,True,المكان,,المكان | مزدحم,الاكل | تاخر الطلب,2.3,unreviewed,ambience-words present alongside hard-negative cue - likely a non-ambience complaint,weak,0
hadyelsahar/ar_res_reviews:5913,hard_negative_candidate,general_place_vibe,general_place_vibe,True,True,المطعم | المكان,,اجواء | المطعم | المكان,الدجاج | الطعام | الوجبه,3.6,unreviewed,ambience-words present alongside hard-negative cue - likely a non-ambience complaint,weak,1
hadyelsahar/ar_res_reviews:5914,hard_negative_candidate,seating_comfort,seating_comfort | general_place_vibe,True,True,المكان,,الجلسه | المكان,الاكل | البيتزا,2.3,unreviewed,ambience-words present alongside hard-negative cue - likely a non-ambience complaint,weak,1
hadyelsahar/ar_res_reviews:5915,hard_negative_candidate,decor_furniture,decor_furniture | general_place_vibe | space_crowding,True,True,المطعم | زيت,,الديكور | المطعم | رايق | هادي,الخبز | الدجاج | السلطه,4.6,unreviewed,ambience-words present alongside hard-negative cue - likely a non-ambience complaint,weak,1
hadyelsahar/ar_res_reviews:5919,hard_negative_candidate,general_place_vibe,general_place_vibe,True,True,,,الجو,الطعم,1.0,unreviewed,ambience-words present alongside hard-negative cue - likely a non-ambience complaint,weak,1
hadyelsahar/ar_res_reviews:5927,hard_negative_candidate,decor_furniture,decor_furniture,True,True,,,الديكور,الاسعار | الاكل,1.0,unreviewed,ambience-words present alongside hard-negative cue - likely a non-ambience complaint,weak,0
hadyelsahar/ar_res_reviews:5954,hard_negative_candidate,space_crowding,space_crowding | general_place_vibe,True,True,المطعم,زحمه مره,المطعم | زحمه,الاسعار | الطعم,4.3,unreviewed,ambience-words present alongside hard-negative cue - likely a non-ambience complaint,weak,1
hadyelsahar/ar_res_reviews:5963,hard_negative_candidate,parking,parking,True,True,,,المواقف,البطاطس | الدجاج,1.0,unreviewed,ambience-words present alongside hard-negative cue - likely a non-ambience complaint,weak,1
hadyelsahar/ar_res_reviews:6009,hard_negative_candidate,bathroom_facilities,general_place_vibe | bathroom_facilities,True,True,المطعم,,المطعم | شرح | مغسله,الوجبه,3.3,unreviewed,ambience-words present alongside hard-negative cue - likely a non-ambience complaint,weak,1
hadyelsahar/ar_res_reviews:6043,hard_negative_candidate,temperature_ac,temperature_ac | general_place_vibe,True,True,المطعم,,التهويه | المطعم,الاكل | اللحم,2.3,unreviewed,ambience-words present alongside hard-negative cue - likely a non-ambience complaint,weak,1
hadyelsahar/ar_res_reviews:6048,hard_negative_candidate,decor_furniture,decor_furniture | general_place_vibe,True,True,المطعم,,الديكور | المطعم,الاكل | اللحم,2.3,unreviewed,ambience-words present alongside hard-negative cue - likely a non-ambience complaint,weak,1
hadyelsahar/ar_res_reviews:6063,hard_negative_candidate,seating_comfort,seating_comfort | general_place_vibe,True,True,المحل | المطعم | قديم,,الجلسات | المحل | المطعم | قديم,النكهه,4.9,unreviewed,ambience-words present alongside hard-negative cue - likely a non-ambience complaint,weak,1
hadyelsahar/ar_res_reviews:6068,hard_negative_candidate,,,False,True,,,,البطاطس | الدجاج | مبالغ فيه,0.0,unreviewed,multi-word hard-negative phrase present - confirmed non-ambience,weak,1
hadyelsahar/ar_res_reviews:6071,hard_negative_candidate,general_place_vibe,general_place_vibe,True,True,,,رايق,الاكل,1.0,unreviewed,ambience-words present alongside hard-negative cue - likely a non-ambience complaint,weak,1
hadyelsahar/ar_res_reviews:6077,hard_negative_candidate,outdoor_view,outdoor_view | general_place_vibe,True,True,بارده | برا | حاره,,برا | رايق,الاسعار | الاكل | الدجاج | الطعم | اللحم,2.9,unreviewed,ambience-words present alongside hard-negative cue - likely a non-ambience complaint,weak,0
hadyelsahar/ar_res_reviews:6078,hard_negative_candidate,temperature_ac,seating_comfort | general_place_vibe | temperature_ac,True,True,المطعم | حار,,الجلسات | المطعم | حار,الاكل,3.6,unreviewed,ambience-words present alongside hard-negative cue - likely a non-ambience complaint,weak,0
hadyelsahar/ar_res_reviews:6081,hard_negative_candidate,decor_furniture,decor_furniture,True,True,,,الديكور,الاكل,1.0,unreviewed,ambience-words present alongside hard-negative cue - likely a non-ambience complaint,weak,1
hadyelsahar/ar_res_reviews:6084,hard_negative_candidate,seating_comfort,seating_comfort,True,True,,,القعدات,الاسعار | الاكل,1.0,unreviewed,ambience-words present alongside hard-negative cue - likely a non-ambience complaint,weak,1
hadyelsahar/ar_res_reviews:6085,hard_negative_candidate,general_place_vibe,general_place_vibe,True,True,المكان,,المكان,تاخر الطلب,1.3,unreviewed,multi-word hard-negative phrase present - confirmed non-ambience,weak,0
hadyelsahar/ar_res_reviews:6088,hard_negative_candidate,,,False,True,,,,طلبات | مبالغ فيه,0.0,unreviewed,multi-word hard-negative phrase present - confirmed non-ambience,weak,1
hadyelsahar/ar_res_reviews:6107,hard_negative_candidate,seating_comfort,seating_comfort | general_place_vibe,True,True,الفرع,,الجلسه | الجو | الفرع,الاكل | الخبز,3.3,unreviewed,ambience-words present alongside hard-negative cue - likely a non-ambience complaint,weak,1
hadyelsahar/ar_res_reviews:6108,hard_negative_candidate,decor_furniture,decor_furniture,True,True,,,الديكور,طعمه,1.0,unreviewed,ambience-words present alongside hard-negative cue - likely a non-ambience complaint,weak,0
hadyelsahar/ar_res_reviews:6109,hard_negative_candidate,,,False,True,,,,الاسعار | مبالغ فيها | مبالغ فيه,0.0,unreviewed,multi-word hard-negative phrase present - confirmed non-ambience,weak,1
hadyelsahar/ar_res_reviews:6112,hard_negative_candidate,temperature_ac,general_place_vibe | decor_furniture | temperature_ac,True,True,المطعم | المكان | بارد | حار | حاره,المكان حار,الديكور | المطعم | المكان | بارد | حار,الاسعار | الاكل | الخبز | الرز | اللحم | طعمه | مبالغ فيها | مبالغ فيه,8.5,unreviewed,ambience-words present alongside hard-negative cue - likely a non-ambience complaint,weak,0
hadyelsahar/ar_res_reviews:6113,hard_negative_candidate,privacy,privacy,True,True,زيت,قسم العوائل,,الاكل | الخبز | طعمه,2.3,unreviewed,ambience-words present alongside hard-negative cue - likely a non-ambience complaint,weak,1
hadyelsahar/ar_res_reviews:6115,hard_negative_candidate,decor_furniture,decor_furniture,True,True,,,الديكور,الطعام | مبالغ فيها | مبالغ فيه,1.0,unreviewed,ambience-words present alongside hard-negative cue - likely a non-ambience complaint,weak,1
hadyelsahar/ar_res_reviews:6116,hard_negative_candidate,decor_furniture,decor_furniture,True,True,,,الديكور,اللحم,1.0,unreviewed,ambience-words present alongside hard-negative cue - likely a non-ambience complaint,weak,0
