row_id,category,priority,source,text_sha256,text_len_chars,text_len_words
25899,خدمة الموظفين,متوسطة,production,9f679192baaf59bc,48,10
25900,جودة الطعام,متوسطة,production,5acfddafbb35cad9,30,6
25901,خدمة الموظفين,متوسطة,production,babfd63e0bcd0193,54,9
25902,خدمة الموظفين,متوسطة,production,8a75eb2d52ef28c7,15,3
25903,جودة الطعام,متوسطة,production,4df7f21df7906055,38,7
25904,جودة الطعام,متوسطة,production,43275ad68191af13,74,13
25905,جودة الطعام,متوسطة,production,7370b22fa39e7c6d,77,15
25906,جودة الطعام,متوسطة,production,c0e2c859d94a85f2,139,26
25907,السعر والقيمة,منخفضة,production,7eafdf99da64ae5b,352,66
25908,جودة الطعام,متوسطة,production,f901da72b0d9467b,18,4
25909,السعر والقيمة,عالية,production,b1c0ac1dae0b5c98,256,52
25910,جودة الطعام,متوسطة,production,6b76147b040fb30c,78,14
25911,جودة الطعام,عالية,production,0af1a8ae0cc75013,163,32
25912,جودة الطعام,متوسطة,production,c19f1af254e554d5,140,28
25913,النظافة,متوسطة,production,d7df29463118bd00,127,23
25914,السعر والقيمة,منخفضة,production,c6b23336303d7218,30,6
25915,جودة الطعام,متوسطة,production,38cf6f454edc9b10,39,7
25916,جودة الطعام,متوسطة,production,e66cbe610e10655e,182,33
25917,النظافة,متوسطة,production,058ee8694c9d0b21,97,18
25918,السعر والقيمة,منخفضة,production,a7cfd2337c382afb,49,10
25919,جودة الطعام,متوسطة,production,ad45efc4b531a595,81,15
25920,جودة الطعام,متوسطة,production,6d25347290f25f80,27,6
25921,جودة الطعام,متوسطة,production,b6581208946d855a,15,4
25922,السعر والقيمة,منخفضة,production,fe56eea6c0b733ba,28,5
25923,جودة الطعام,متوسطة,production,0441086463014958,51,10
25924,خدمة الموظفين,متوسطة,production,1d41ccb31a665c8e,85,18
25925,جودة الطعام,متوسطة,production,b9c248cefd6b8db4,17,4
25926,السعر والقيمة,منخفضة,production,43e3487c03304bda,104,20
25927,جودة الطعام,متوسطة,production,a0f213afbb822855,38,7
25928,السعر والقيمة,منخفضة,production,7d3d94291c708b6f,36,7
25929,جودة الطعام,متوسطة,production,a70108d9e9582a36,85,18
25930,السعر والقيمة,منخفضة,production,90ff8cc1799ca68f,277,52
25931,خدمة الموظفين,متوسطة,production,1457e5206ecb33a4,36,5
25932,جودة الطعام,عالية,production,c36fabaa9621c23b,164,32
25933,جودة الطعام,متوسطة,production,e63e661e089ff5ad,57,9
25934,جودة الطعام,متوسطة,production,8d491d69c54a382f,75,13
25935,جودة الطعام,متوسطة,production,de92a37fb77d33a4,50,8
25936,السعر والقيمة,منخفضة,production,65710c1a67ec5f85,56,9
25937,جودة الطعام,متوسطة,production,79bee1b89e06f674,150,29
25938,النظافة,متوسطة,production,919a3edb832f8281,47,11
25939,جودة الطعام,متوسطة,production,218116b05ae26986,51,10
25940,جودة الطعام,متوسطة,production,d95cd321692cfd29,11,2
25941,جودة الطعام,متوسطة,production,13def884fde73846,42,8
25942,جودة الطعام,عالية,production,6165116d0c9660e7,14,3
25943,خدمة الموظفين,متوسطة,production,39f84f669a07956b,22,3
25944,خدمة الموظفين,متوسطة,production,abd4e0690a0c3c29,57,10
25945,جودة الطعام,متوسطة,production,c38d0952c80cf419,17,4
25946,النظافة,متوسطة,production,e9b49b1776aa7c11,17,3
25947,خدمة الموظفين,متوسطة,production,50bac58ccb12e689,132,25
25948,خدمة الموظفين,متوسطة,production,55847685c4f77dbe,8,1
25949,جودة الطعام,متوسطة,production,3311d93e2370a23c,45,8
25950,جودة الطعام,متوسطة,production,df49ec43943b3157,108,19
25951,جودة الطعام,متوسطة,production,984d2f57ccc2d896,51,10
25952,جودة الطعام,متوسطة,production,61eee554a41b49a4,93,16
25953,خدمة الموظفين,متوسطة,production,3e9e82ff079f9655,9,2
25954,جودة الطعام,متوسطة,production,138738ba5f48a0f4,38,9
25955,السعر والقيمة,عالية,production,51dfb87ec10d3b1a,100,16
25956,السعر والقيمة,عالية,production,e75548d7b1922567,108,22
25957,جودة الطعام,متوسطة,production,dd76513028521251,87,16
25958,جودة الطعام,متوسطة,production,59586303731edc69,267,49
25959,السعر والقيمة,منخفضة,production,9875140b220b9c07,47,9
25960,السعر والقيمة,عالية,production,7c4183afedad26b2,215,43
25961,خدمة الموظفين,متوسطة,production,4feb230a21addf31,41,8
25962,خدمة الموظفين,متوسطة,production,d87f2c411e4975e8,16,3
25963,جودة الطعام,متوسطة,production,efb80b771438cc93,59,13
25964,خدمة الموظفين,متوسطة,production,81cfbb611a635027,18,3
25965,خدمة الموظفين,متوسطة,production,8dfdedc9503e0cc6,15,3
25966,السعر والقيمة,منخفضة,production,7accf540c6e45be5,349,67
25967,جودة الطعام,متوسطة,production,016b8be176270233,74,14
25968,خدمة الموظفين,متوسطة,production,dc2c85bd7ce1369f,48,8
25969,السعر والقيمة,منخفضة,production,e47cac6a1d7da6d1,143,22
25970,السعر والقيمة,منخفضة,production,01d1e179fe28d188,14,3
25971,جودة الطعام,متوسطة,production,6dca7868437f9a55,90,16
25972,جودة الطعام,متوسطة,production,2aa1fdcdac9594b3,41,8
25973,جودة الطعام,متوسطة,production,871c64cd1cda2281,160,28
25974,جودة الطعام,متوسطة,production,701e5cb2b3fb06da,28,6
25975,جودة الطعام,متوسطة,production,10189b2249134ce4,60,14
25976,وقت الانتظار,عالية,production,912e5a468fb7ebfd,53,10
25977,خدمة الموظفين,متوسطة,production,753beef7ccace5d1,37,7
25978,خدمة الموظفين,متوسطة,production,52b7db52f317681c,82,15
25979,خدمة الموظفين,متوسطة,production,bce0d2c808e61d89,210,39
25980,جودة الطعام,متوسطة,production,13ce62be43d93009,94,18
25981,وقت الانتظار,متوسطة,production,d56991235811b6a3,206,43
25982,جودة الطعام,متوسطة,production,25bda0642d91acda,49,9
25983,جودة الطعام,متوسطة,production,8ded77910227cbd4,314,55
25984,السعر والقيمة,منخفضة,production,a21866ae79a750f1,66,12
25985,خدمة الموظفين,متوسطة,production,b52894c36065318b,36,7
25986,جودة الطعام,متوسطة,production,cf4ec8a1303633b2,92,20
25987,خدمة الموظفين,متوسطة,production,b61f98d1d35f4efc,106,18
25988,جودة الطعام,متوسطة,production,3659a3c16048f0fd,108,21
25989,جودة الطعام,متوسطة,production,f3ab6e79ffc9da02,109,18
25990,جودة الطعام,متوسطة,production,93863899b278049f,4,1
25991,السعر والقيمة,منخفضة,production,1afbf463d8a711b2,187,41
25992,السعر والقيمة,منخفضة,production,46a3969de8d49c5e,30,6
25993,وقت الانتظار,متوسطة,production,4b1c292e43e5bc0c,43,7
25994,خدمة الموظفين,متوسطة,production,a72522a41835c26d,55,12
25995,السعر والقيمة,منخفضة,production,8c4ea39e333e5d8a,32,5
25996,جودة الطعام,عالية,production,7905c9d3ae131c6e,68,12
25997,جودة الطعام,متوسطة,production,8b4b5d5415e15ec6,37,6
25998,جودة الطعام,متوسطة,production,bf17e70dcde230c9,55,10
25999,جودة الطعام,متوسطة,production,ce9a9cb58f737521,68,13
26000,جودة الطعام,عالية,production,a84d374f5c54febe,71,13
26001,جودة الطعام,متوسطة,production,2c0c776bdf70671f,50,8
26002,خدمة الموظفين,متوسطة,production,1d9d85e6c9ca0010,105,18
26003,السعر والقيمة,عالية,production,496fdbd5ff2e09b9,252,44
26004,جودة الطعام,متوسطة,production,cee09ac6763bf11d,138,28
26005,خدمة الموظفين,متوسطة,production,03bd4b38eb33a11f,25,4
26006,خدمة الموظفين,متوسطة,production,d51ac5a397221cdd,19,4
26007,جودة الطعام,متوسطة,production,e009ec4f1399f280,37,6
26008,جودة الطعام,متوسطة,production,596afa74cb547f59,54,11
26009,جودة الطعام,متوسطة,production,5378d31cffe87262,101,21
26010,جودة الطعام,متوسطة,production,d6c74452f0a72a2d,40,7
26011,جودة الطعام,متوسطة,production,f1d38f2b38b2b967,84,17
26012,جودة الطعام,متوسطة,production,90b468bbb63ce352,47,8
26013,السعر والقيمة,منخفضة,production,937fbbb769c6d7d7,37,8
26014,السعر والقيمة,منخفضة,production,2a4e6ffa7a073902,34,6
26015,جودة الطعام,متوسطة,production,0ce0461234c5cf4c,27,5
26016,النظافة,متوسطة,production,8c0e2947556ed8d9,89,14
26017,النظافة,متوسطة,production,2928299794a721e7,31,6
26018,جودة الطعام,متوسطة,production,f6c71f4dcc890bb3,73,12
26019,جودة الطعام,متوسطة,production,9c930dd14d58e56f,69,13
26020,السعر والقيمة,عالية,production,2da13f9bba8b7fb3,103,20
26021,جودة الطعام,متوسطة,production,a91df7de454da11f,25,4
26022,خدمة الموظفين,متوسطة,production,115fcf23acaacc8d,16,3
26023,السعر والقيمة,منخفضة,production,3194768d914501ff,38,7
26024,خدمة الموظفين,متوسطة,production,ebaa0c99b4f0fd7a,26,4
26025,جودة الطعام,متوسطة,production,f63032c384a479c4,23,4
26026,جودة الطعام,متوسطة,production,f12cfc4e9e2e2baf,90,16
26027,خدمة الموظفين,متوسطة,production,fd704339eb892616,24,5
26028,النظافة,متوسطة,production,ac1737267912c711,25,5
26029,خدمة الموظفين,متوسطة,production,5c10bb89d51d4595,44,8
26030,جودة الطعام,متوسطة,production,261a8b050208371a,93,18
26031,جودة الطعام,متوسطة,production,5d788bbb576dd13d,217,45
26032,وقت الانتظار,متوسطة,production,ee094144c18e7b4a,113,23
26033,خدمة الموظفين,متوسطة,production,e9fa98bb4c77537d,10,2
26034,جودة الطعام,متوسطة,production,9f4bc0e9c142dac7,125,22
26035,خدمة الموظفين,متوسطة,production,94fbda0606f044ed,22,4
26036,جودة الطعام,متوسطة,production,3694c42d61240d94,11,2
26037,خدمة الموظفين,متوسطة,production,37f744700a169f61,17,3
26038,السعر والقيمة,متوسطة,production,abecf97346d51e7f,73,13
26039,وقت الانتظار,متوسطة,production,cb27f4a596c41593,65,14
26040,وقت الانتظار,متوسطة,production,aa125ae6d521af86,22,4
26041,جودة الطعام,متوسطة,production,8a401af5cfe07401,80,14
26042,جودة الطعام,متوسطة,production,33c47f74cf663653,29,6
26043,السعر والقيمة,منخفضة,production,26a3ff4e40f26347,29,5
26044,وقت الانتظار,متوسطة,production,a4fd5427be71e4b1,19,4
26045,السعر والقيمة,منخفضة,production,c0c102a561256890,27,5
26046,السعر والقيمة,عالية,production,ff31f3429e868c59,61,11
26047,وقت الانتظار,متوسطة,production,98819451d9e550f5,72,14
26048,جودة الطعام,متوسطة,production,aad2cfc5f23518e7,19,5
26049,السعر والقيمة,منخفضة,production,0ca54cf27b3748a1,19,4
26050,جودة الطعام,متوسطة,production,0c82b363fd09297c,13,3
26051,جودة الطعام,متوسطة,production,c9e55abe483ec6f5,109,20
26052,جودة الطعام,متوسطة,production,2b8a1b8ba01f7090,25,5
26053,جودة الطعام,متوسطة,production,bbbbe6d2d1ebba9a,20,4
26054,السعر والقيمة,منخفضة,production,d07a887f53dee1ad,22,4
26055,النظافة,متوسطة,production,927d627068e16eff,48,8
26056,خدمة الموظفين,متوسطة,production,6f14fc3c5bccfba1,21,4
26057,السعر والقيمة,عالية,production,f9c9fcd1e1262b65,75,14
26058,جودة الطعام,عالية,production,cc26be108f7a5bfe,13,3
26059,السعر والقيمة,منخفضة,production,ff66ae6b4b85e272,29,5
26060,السعر والقيمة,منخفضة,production,393565ff73bbcd55,31,6
26061,السعر والقيمة,متوسطة,production,478f29599c96f1fb,45,8
26062,جودة الطعام,متوسطة,production,dda48903576398a6,29,4
26063,جودة الطعام,متوسطة,production,e9cb147cb313140b,53,9
26064,جودة الطعام,متوسطة,production,452d1ab65435460d,9,2
26065,جودة الطعام,متوسطة,production,1318fa1cd68e0d2e,48,9
26066,جودة الطعام,متوسطة,production,6a918d5143e79fea,127,25
26067,السعر والقيمة,منخفضة,production,464962f211e0e608,25,5
26068,النظافة,متوسطة,production,2babb50a1071b537,12,2
26069,جودة الطعام,متوسطة,production,acc25b22ff282ff0,33,6
26070,جودة الطعام,متوسطة,production,df7d925acb1fb4fa,50,9
26071,جودة الطعام,متوسطة,production,5b09fecbc9565f7d,164,33
26072,السعر والقيمة,منخفضة,production,e6a8ad73ac09d2e3,34,7
26073,خدمة الموظفين,متوسطة,production,690a3bcd087220f9,16,3
26074,السعر والقيمة,منخفضة,production,ab2dac1655334d3c,94,18
26075,جودة الطعام,متوسطة,production,0a58e8b4725d831d,13,3
26076,السعر والقيمة,منخفضة,production,38359ce6cf12fe64,27,4
26077,السعر والقيمة,منخفضة,production,c25936faf5312962,49,11
26078,خدمة الموظفين,متوسطة,production,cc7de91429f0c281,18,3
26079,السعر والقيمة,منخفضة,production,04bb2561998b818e,15,2
26080,جودة الطعام,متوسطة,production,bf5205b3f2c22f2f,15,3
26081,جودة الطعام,متوسطة,production,84386ce7486cf015,94,19
26082,جودة الطعام,متوسطة,production,3d5671510e759ed4,29,6
26083,خدمة الموظفين,متوسطة,production,e4b4069bc702d4f2,11,2
26084,جودة الطعام,متوسطة,production,4175e1479c86606b,25,4
26085,جودة الطعام,متوسطة,production,565c9d642c458586,29,5
26086,جودة الطعام,متوسطة,production,f3d3db72d44d565d,34,7
26087,جودة الطعام,متوسطة,production,a7c6b7796eba819b,42,8
26088,النظافة,متوسطة,production,5b3e4eb333df723c,34,6
26089,جودة الطعام,متوسطة,production,9ec41bfed85133ff,65,10
26090,جودة الطعام,متوسطة,production,7ed2d4ddf1ee0fe5,88,17
26091,جودة الطعام,متوسطة,production,ddf5ec84bbf6f29a,56,9
